nome,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento
CAPÍTULO XXI,"A criada gritou, outras foram ao miradouro, e trouxeram-na meio morta para baixo, ou morta, melhor direi, que nenhuma palavra mais lhe ouviram.",29,24,0,0,3,3,2,5,13,44.827586206896555,"[{'label': 'NEGATIVE', 'score': 0.693792998790741}]"
CAPÍTULO XXI,"Depois contaram-me o que ela penara em dois anos e nove meses naquele mosteiro; o amor que ela lhe tinha, e as mil mortes que ali padeceu, de cada vez que a esperança lhe morria.",39,31,0,0,7,0,2,5,14,35.8974358974359,"[{'label': 'NEGATIVE', 'score': 0.7558214068412781}]"
CAPÍTULO XXI,"Que desgraçada menina, e que desgraçado rapaz o senhor é!",12,12,0,1,2,1,0,2,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.5717271566390991}]"
CAPÍTULO XXI,"— Por pouco tempo. — disse Simão, como se o dissesse a si próprio, ou a própria imaginação estivesse a dialogar consigo mesmo.",27,22,0,0,2,1,0,3,6,22.22222222222222,"[{'label': 'NEGATIVE', 'score': 0.6053543090820312}]"
CAPÍTULO XXI,"— Creio, creio, por pouco tempo — prosseguiu o capitão —, mas se os amigos pudessem salvá-lo, senhor, eu dar-lhos-ia na Índia mais fiéis que em Portugal.",33,27,0,0,4,1,1,6,12,36.36363636363637,"[{'label': 'NEGATIVE', 'score': 0.6585516929626465}]"
CAPÍTULO XXI,"Prometo-lhe, sob a minha palavra de honra, alcançar do vizo-rei a sua residência em Goa.",18,16,0,0,3,0,0,3,6,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.4365083575248718}]"
CAPÍTULO XXI,"Prometo segurar-lhe um decente princípio de vida, e as comodidades que fazem a existência tão saudável como ela é na Ásia.",23,23,0,0,4,2,1,3,10,43.47826086956522,"[{'label': 'POSITIVE', 'score': 0.5557499527931213}]"
CAPÍTULO XXI,"Não o intimide a ideia do degredo, senhor Simão.",11,11,0,0,3,0,1,1,5,45.45454545454545,"[{'label': 'NEUTRAL', 'score': 0.5111694931983948}]"
CAPÍTULO XXI,"Viva, faça por vencer-se, e será feliz!",10,9,0,1,0,1,0,2,3,30.0,"[{'label': 'NEUTRAL', 'score': 0.5955298542976379}]"
CAPÍTULO XXI,"— O seu silêncio, por piedade, senhor. — atalhou o degredado.",15,12,0,0,4,0,0,1,5,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.4392841160297394}]"
CAPÍTULO XXI,— Bem sei que é cedo ainda para planear futuros.,11,11,0,0,0,1,3,2,6,54.54545454545454,"[{'label': 'POSITIVE', 'score': 0.5871921181678772}]"
CAPÍTULO XXI,"Desculpe a simpatia que me inspira a indiscrição, mas aceite um amigo nesta hora atribulada.",17,16,0,0,4,0,0,4,8,47.05882352941176,"[{'label': 'NEUTRAL', 'score': 0.4561021625995636}]"
CAPÍTULO XXI,"— Aceito, e preciso dele. Mariana! — chamou Simão — Vem aqui, se este cavalheiro o permite.",22,18,0,1,1,1,1,4,7,31.818181818181817,"[{'label': 'NEUTRAL', 'score': 0.4937010109424591}]"
CAPÍTULO XXI,Mariana entrou no quarto.,5,5,0,0,1,0,0,1,2,40.0,"[{'label': 'NEUTRAL', 'score': 0.37212881445884705}]"
CAPÍTULO XXI,"— Esta mulher tem sido a minha providência — disse Simão. — Porque foi ela me que valeu, não senti a fome em dois anos e nove meses de cárcere.",33,29,0,0,6,0,1,3,10,30.303030303030305,"[{'label': 'POSITIVE', 'score': 0.4076078534126282}]"
CAPÍTULO XXI,Tudo o que tinha vendeu para me sustentar e vestir.,11,11,0,0,0,0,0,3,3,27.27272727272727,"[{'label': 'POSITIVE', 'score': 0.4268440008163452}]"
CAPÍTULO XXI,Aqui vai comigo esta criatura.,6,6,0,0,2,0,1,1,4,66.66666666666666,"[{'label': 'NEUTRAL', 'score': 0.46440157294273376}]"
CAPÍTULO XXI,"Seja respeitável aos seus olhos, senhor, porque ela é tão pura como a verdade o deve ser nos lábios de um moribundo.",25,24,0,0,5,2,1,2,10,40.0,"[{'label': 'NEUTRAL', 'score': 0.6206629872322083}]"
CAPÍTULO XXI,"Se eu morrer, senhor comandante, aceite o legado de a amparar com a sua caridade como se ela fosse minha irmã.",24,22,0,0,4,1,0,3,8,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5741024613380432}]"
CAPÍTULO XXI,"Se ela quiser voltar à sua pátria, seja o seu protetor na passagem. — E estendendo-lhe a mão, disse com transporte: — Promete-me isto, senhor? — Juro-lho.",34,29,1,0,6,0,0,4,10,29.411764705882355,"[{'label': 'NEUTRAL', 'score': 0.5973660945892334}]"
CAPÍTULO XXI,"O comandante, obrigado a subir ao tombadilho, deixou Simão com Mariana.",14,13,0,0,2,0,0,3,5,35.714285714285715,"[{'label': 'NEGATIVE', 'score': 0.43239864706993103}]"
CAPÍTULO XXI,"— Estou tranquilo pelo teu futuro, minha amiga.",10,10,0,0,2,1,0,0,3,30.0,"[{'label': 'POSITIVE', 'score': 0.4783709645271301}]"
CAPÍTULO XXI,"— Eu já o estava, senhor Simão — respondeu ela.",12,11,0,0,1,0,1,2,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.41345807909965515}]"
CAPÍTULO XXI,Não se trocaram palavras por muito tempo.,8,8,0,0,2,0,1,1,4,50.0,"[{'label': 'NEUTRAL', 'score': 0.3379760682582855}]"
CAPÍTULO XXI,"Simão apoiou a face sobre a mesa, e apertou com as mãos as fontes lacrimantes.",17,15,0,0,4,1,0,2,7,41.17647058823529,"[{'label': 'NEGATIVE', 'score': 0.6127527356147766}]"
CAPÍTULO XXI,"Mariana, de pé, ao lado dele, fitava os olhos na luz mortiça da lâmpada oscilante, e pensava, como ele, na morte.",28,22,0,0,6,2,0,2,10,35.714285714285715,"[{'label': 'NEGATIVE', 'score': 0.5244392156600952}]"
CAPÍTULO XXI,"E o nordeste sibilava, como um gemido, nas gáveas da nau.",14,13,0,0,4,0,0,0,4,28.57142857142857,"[{'label': 'NEGATIVE', 'score': 0.36314138770103455}]"
CAPÍTULO XXII,"Às onze horas da noite o comandante recolhera-se num beliche de passageiro, e Mariana, sentada no pavimento, com o rosto sobre os joelhos, parecia sucumbir ao passar das trabalhosas e aflitivas horas daquele dia.",39,33,0,0,11,1,0,5,17,43.58974358974359,"[{'label': 'NEGATIVE', 'score': 0.8081183433532715}]"
CAPÍTULO XXII,"Simão Botelho velava prostrado no camarote, com os braços cruzados sobre o peito, e os olhos fitos na luz que balançava, pendente de um arame.",29,26,0,0,6,1,0,5,12,41.37931034482759,"[{'label': 'NEGATIVE', 'score': 0.43163204193115234}]"
CAPÍTULO XXII,"O ouvido tê-lo-ia, talvez, atento para um assobio da ventania: devia de soar-lhe como um ai plangente aquele silvo agudo, voz única no silêncio da terra e céu.",33,29,0,0,9,4,1,2,16,48.484848484848484,"[{'label': 'NEGATIVE', 'score': 0.3838551640510559}]"
CAPÍTULO XXII,"À meia-noite estendeu Simão o braço trémulo ao maço das cartas que Teresa lhe enviara, e contemplou um pouco a que estava ao de cima, que era dela.",31,27,0,0,5,1,1,4,11,35.483870967741936,"[{'label': 'NEGATIVE', 'score': 0.701148271560669}]"
CAPÍTULO XXII,"Rompeu a fita, e dispôs-se no camarote para alcançar o baço clarão da lâmpada.",16,16,0,0,4,0,0,4,8,50.0,"[{'label': 'POSITIVE', 'score': 0.39974409341812134}]"
CAPÍTULO XXII,"Dizia assim a carta: É já o meu espírito que te fala, Simão.",16,16,0,0,2,0,2,2,6,37.5,"[{'label': 'NEUTRAL', 'score': 0.5515171885490417}]"
CAPÍTULO XXII,A tua amada morreu.,5,5,0,0,1,0,0,1,2,40.0,"[{'label': 'NEUTRAL', 'score': 0.424643874168396}]"
CAPÍTULO XXII,"A tua pobre Teresa, à hora em que leres esta carta, se me Deus não engana, está em descanso.",23,20,0,0,4,1,1,1,7,30.434782608695656,"[{'label': 'NEUTRAL', 'score': 0.36601147055625916}]"
CAPÍTULO XXII,"Eu devia poupar-te a esta última tortura; não devia escrever-te; mas perdoa à tua esposa do Céu a culpa, pela consolação que sinto em conversar contigo a esta hora, hora final da noite da minha vida.",41,33,0,0,10,2,1,6,19,46.34146341463415,"[{'label': 'NEUTRAL', 'score': 0.43075627088546753}]"
CAPÍTULO XXII,"Quem te diria que eu morri, se não fosse eu mesma, Simão?",15,13,1,0,0,1,1,2,4,26.666666666666668,"[{'label': 'NEUTRAL', 'score': 0.5885299444198608}]"
CAPÍTULO XXII,"Daqui a pouco, perderás da vista este mosteiro; correrás milhares de léguas, e não acharás, em parte alguma do mundo, voz humana que te diga: — A infeliz espera-te noutro mundo, e pede ao Senhor que te resgate.",46,38,0,0,9,2,2,6,19,41.30434782608695,"[{'label': 'NEGATIVE', 'score': 0.5232456922531128}]"
CAPÍTULO XXII,"Se te pudesses iludir, meu amor, quererias antes pensar que eu ficava com vida e com esperança de ver-te no regresso do teu degredo?",27,25,1,0,5,0,1,5,11,40.74074074074074,"[{'label': 'NEUTRAL', 'score': 0.4014749825000763}]"
CAPÍTULO XXII,"Assim pode ser, mas, ainda agora, nestesolene momento, domina-me a vontade de fazer-te sentir que eu não podia viver.",24,21,0,0,3,0,4,6,13,54.166666666666664,"[{'label': 'NEGATIVE', 'score': 0.38633137941360474}]"
CAPÍTULO XXII,"Parece que a mesma infelicidade tem às vezes vaidade de mostrar que o é, até não podê-lo ser mais!",21,20,0,1,3,1,3,6,13,61.904761904761905,"[{'label': 'NEUTRAL', 'score': 0.4487065374851227}]"
CAPÍTULO XXII,"Quero que digas: — Está morta, e morreu quando eu lhe tirei a última esperança.",18,18,0,0,1,2,1,4,8,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.49269330501556396}]"
CAPÍTULO XXII,"Isto não é queixar-me, Simão; não é.",10,8,0,0,0,0,2,1,3,30.0,"[{'label': 'NEUTRAL', 'score': 0.44967544078826904}]"
CAPÍTULO XXII,"Talvez eu pudesse resistir alguns dias à morte, se tu ficasses; mas, de um modo ou outro, era inevitável fechar os olhos quando se rompesse o último fio, este último que se está a partir, e eu mesma o oiço partir.",48,38,0,0,7,4,2,7,20,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.6539486050605774}]"
CAPÍTULO XXII,Não vão estas palavras acrescentar a tua pena.,9,9,0,0,2,0,1,1,4,44.44444444444444,"[{'label': 'NEUTRAL', 'score': 0.4061098098754883}]"
CAPÍTULO XXII,Deus me livre de ajuntar um remorso injusto à tua saudade.,12,12,0,0,2,1,0,2,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.5714728236198425}]"
CAPÍTULO XXII,Se eu pudesse ainda ver-te feliz neste mundo; se Deus permitisse à minha alma esta visão!,18,18,0,1,3,1,1,2,7,38.88888888888889,"[{'label': 'NEUTRAL', 'score': 0.5349521636962891}]"
CAPÍTULO XXII,"Feliz, tu, meu pobre condenado!",8,7,0,1,1,2,0,0,3,37.5,"[{'label': 'NEUTRAL', 'score': 0.5080739259719849}]"
CAPÍTULO XXII,"Sem o querer, meu amor agora te fazia injúria, julgando-te capaz de felicidade!",16,15,0,1,3,1,1,3,8,50.0,"[{'label': 'NEGATIVE', 'score': 0.5498291850090027}]"
CAPÍTULO XXII,"Tu morrerás de saudade, se o clima do desterro não te matar ainda antes de sucumbires à dor do espírito.",22,20,0,0,6,0,3,1,10,45.45454545454545,"[{'label': 'NEGATIVE', 'score': 0.47881942987442017}]"
CAPÍTULO XXII,"A vida era bela, era, Simão, se a tivéssemos como tu ma pintavas nas tuas cartas, que li há pouco!",25,21,0,1,2,1,0,2,5,20.0,"[{'label': 'NEUTRAL', 'score': 0.3873234987258911}]"
CAPÍTULO XXII,"Estou a ver a casa que tu a descrevias, perto de Coimbra, cercada de árvores, flores e aves.",22,17,0,0,4,0,1,4,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.4629463851451874}]"
CAPÍTULO XXII,"A tua imaginação passeava comigo nas margens do Mondego, à hora pensativa do escurecer.",16,15,0,0,4,1,0,2,7,43.75,"[{'label': 'NEGATIVE', 'score': 0.5559316277503967}]"
CAPÍTULO XXII,"Estrelava-se o céu, e a lua abrilhantava a água.",11,10,0,0,3,0,0,1,4,36.36363636363637,"[{'label': 'POSITIVE', 'score': 0.4986313581466675}]"
CAPÍTULO XXII,"Eu respondia com a mudez do coração ao teu silêncio, e animada pelo teu sorriso, inclinava a face ao teu peito, como se fosse ao da minha mãe.",32,25,0,0,7,0,0,4,11,34.375,"[{'label': 'NEUTRAL', 'score': 0.3508308231830597}]"
CAPÍTULO XXII,Tudo isto li nas tuas cartas; e parece que cessa o despedaçar da agonia enquanto a alma se está a recordar.,23,22,0,0,3,0,1,6,10,43.47826086956522,"[{'label': 'NEGATIVE', 'score': 0.3790246248245239}]"
CAPÍTULO XXII,"Noutra carta, falavas-me em triunfos e glórias e na imortalidade do teu nome.",15,14,0,0,5,0,0,1,6,40.0,"[{'label': 'POSITIVE', 'score': 0.394519567489624}]"
CAPÍTULO XXII,"Também eu ia atrás da tua aspiração, ou à frente dela, porque o maior quinhão dos teus prazeres de espírito queria eu que fosse o meu.",29,26,0,0,5,1,2,1,9,31.03448275862069,"[{'label': 'NEGATIVE', 'score': 0.56548011302948}]"
CAPÍTULO XXII,"Era criança há três anos, Simão, e já entendia os teus anelos de glória, e imaginava-os realizados como obra minha, se me tu dizias, como disseste muitas vezes, que não serias nada sem o estímulo do meu amor.",45,38,0,0,9,0,2,6,17,37.77777777777778,"[{'label': 'NEGATIVE', 'score': 0.5686380863189697}]"
CAPÍTULO XXII,"Oh! Simão, de que céu tão lindo caímos!",11,10,0,2,0,0,1,1,2,18.181818181818183,"[{'label': 'NEUTRAL', 'score': 0.6288952827453613}]"
CAPÍTULO XXII,"À hora que te escrevo, estás tu para entrar na nau dos degredados, e eu na sepultura.",20,18,0,0,3,0,0,4,7,35.0,"[{'label': 'NEUTRAL', 'score': 0.5028274059295654}]"
CAPÍTULO XXII,"Que importa morrer, se não podemos jamais ter nesta vida a nossa esperança de há três anos?",19,19,1,0,3,0,2,5,10,52.63157894736842,"[{'label': 'NEUTRAL', 'score': 0.5667187571525574}]"
CAPÍTULO XXII,"Poderias tu com a desesperança e com a vida, Simão?",12,10,1,0,2,0,0,1,3,25.0,"[{'label': 'NEUTRAL', 'score': 0.4489612281322479}]"
CAPÍTULO XXII,Eu não podia.,4,4,0,0,0,0,1,1,2,50.0,"[{'label': 'NEUTRAL', 'score': 0.4421340227127075}]"
CAPÍTULO XXII,"Os instantes do dormir eram os escassos benefícios que Deus me concedia; a morte é mais que uma necessidade, é uma misericórdia divina, uma bem-aventurança para mim.",31,26,0,0,6,2,1,2,11,35.483870967741936,"[{'label': 'NEGATIVE', 'score': 0.4375050365924835}]"
CAPÍTULO XXII,E que farás tu da vida sem a tua companheira de martírio?,13,13,1,0,3,0,0,0,3,23.076923076923077,"[{'label': 'NEUTRAL', 'score': 0.4477669298648834}]"
CAPÍTULO XXII,"Onde irás tu aviventar o coração que a desgraça te esmagou, sem o esquecimento da imagem desta dócil mulher, que seguiu cegamente a estrela da tua malfadada sorte?",31,26,1,0,7,2,2,2,13,41.935483870967744,"[{'label': 'NEGATIVE', 'score': 0.4874747097492218}]"
CAPÍTULO XXII,"Tu nunca hás de amar, pois não, meu esposo?",12,11,1,0,1,0,2,2,5,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.46070435643196106}]"
CAPÍTULO XXII,"Terias vergonha de ti mesmo, se alguma vez visses passar rapidamente a minha sombra à frente dos teus olhos enxutos?",22,22,1,0,5,2,1,1,9,40.909090909090914,"[{'label': 'NEGATIVE', 'score': 0.5122938752174377}]"
CAPÍTULO XXII,"Sofre, sofre ao coração da tua amada estas derradeiras perguntas, a que tu responderás, no alto mar, quando esta carta leres.",26,23,0,0,5,2,1,3,11,42.30769230769231,"[{'label': 'NEGATIVE', 'score': 0.4487057626247406}]"
CAPÍTULO XXII,Rompe a manhã.,4,4,0,0,1,0,0,1,2,50.0,"[{'label': 'POSITIVE', 'score': 0.38660359382629395}]"
CAPÍTULO XXII,Vou ver a minha última aurora.,7,7,0,0,1,1,0,1,3,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.3634929060935974}]"
CAPÍTULO XXII,A última dos meus dezoito anos!,7,7,0,1,1,1,0,0,2,28.57142857142857,"[{'label': 'NEUTRAL', 'score': 0.47622451186180115}]"
CAPÍTULO XXII,"Abençoado sejas, Simão!",5,5,0,1,1,1,0,0,2,40.0,"[{'label': 'NEUTRAL', 'score': 0.5081830024719238}]"
CAPÍTULO XXII,"Deus te proteja, e te livre de uma agonia longa.",12,11,0,0,1,2,0,1,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5145306587219238}]"
CAPÍTULO XXII,Todas as minhas angústias Lhe ofereço em desconto das tuas culpas.,12,12,0,0,3,0,0,1,4,33.33333333333333,"[{'label': 'NEUTRAL', 'score': 0.5743077397346497}]"
CAPÍTULO XXII,"Se algumas impaciências a justiça divina me condena, oferece tu a Deus, meu amigo, os teus padecimentos, para que eu seja perdoada.",27,23,0,0,4,1,0,3,8,29.629629629629626,"[{'label': 'NEUTRAL', 'score': 0.43985000252723694}]"
CAPÍTULO XXII,Adeus!,2,2,0,1,0,0,0,0,0,0.0,"[{'label': 'NEUTRAL', 'score': 0.5305318832397461}]"
CAPÍTULO XXII,"À luz da eternidade parece-me que já te vejo, Simão!",12,12,0,1,2,0,1,2,5,41.66666666666667,"[{'label': 'NEUTRAL', 'score': 0.44763144850730896}]"
CAPÍTULO XXII,"Ergueu-se o degredado, olhou em redor de si e olhou com espasmo Mariana, que levantava a cabeça ao menor movimento dele.",24,22,0,0,5,1,0,4,10,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.633985698223114}]"
CAPÍTULO XXII,"— Que tem, senhor Simão? — disse ela, erguendo-se.",13,11,1,0,1,0,0,3,4,30.76923076923077,"[{'label': 'NEUTRAL', 'score': 0.40758320689201355}]"
CAPÍTULO XXII,"— Estavas aqui, Mariana? Não te vais deitar?",11,10,2,0,0,0,3,1,4,36.36363636363637,"[{'label': 'NEGATIVE', 'score': 0.4082045555114746}]"
CAPÍTULO XXII,— Não vou; o comandante deu-me licença para ficar aqui.,12,12,0,0,2,0,2,3,7,58.333333333333336,"[{'label': 'NEUTRAL', 'score': 0.38939547538757324}]"
CAPÍTULO XXII,"— Mas há de assim passar a noite? Rogo-te que vás, porque não é necessário o teu sacrifício.",21,21,1,0,2,1,2,4,9,42.857142857142854,"[{'label': 'NEUTRAL', 'score': 0.577253520488739}]"
CAPÍTULO XXII,"— Se o não incomodo, deixe-me aqui estar, senhor Simão.",13,12,0,0,2,0,2,1,5,38.46153846153847,"[{'label': 'POSITIVE', 'score': 0.4110482335090637}]"
CAPÍTULO XXII,"— Fica então, minha amiga, fica. Poderei subir ao convés?",14,13,1,0,2,0,1,4,7,50.0,"[{'label': 'NEUTRAL', 'score': 0.38059550523757935}]"
CAPÍTULO XXII,"— Quer ir ao convés, senhor Botelho? — disse o comandante, lançando- se do beliche.",19,17,1,0,4,0,0,4,8,42.10526315789473,"[{'label': 'NEUTRAL', 'score': 0.4396056532859802}]"
CAPÍTULO XXII,"— Queria, senhor comandante.",6,6,0,0,1,1,0,1,3,50.0,"[{'label': 'POSITIVE', 'score': 0.44986599683761597}]"
CAPÍTULO XXII,— Iremos juntos.,4,4,0,0,0,1,0,1,2,50.0,"[{'label': 'POSITIVE', 'score': 0.4631294012069702}]"
CAPÍTULO XXII,"Simão juntou a carta de Teresa ao maço das suas, e saiu a cambalear.",16,15,0,0,2,0,0,3,5,31.25,"[{'label': 'NEGATIVE', 'score': 0.6491166353225708}]"
CAPÍTULO XXII,"No convés sentou-se num monte de cordas, e contemplou o miradouro de Monchique, que parecia negro no sopé da serra penhascosa em que atualmente fica a Rua da Restauração.",32,28,0,0,4,2,1,4,11,34.375,"[{'label': 'NEGATIVE', 'score': 0.5647290349006653}]"
CAPÍTULO XXII,"O capitão passeava da proa à ré, mas com o ouvido atento aos movimentos do degredado.",18,18,0,0,5,1,0,2,8,44.44444444444444,"[{'label': 'POSITIVE', 'score': 0.43624165654182434}]"
CAPÍTULO XXII,"Receara ele o propósito do suicídio, porque Mariana lhe incutira semelhante suspeita.",14,14,0,0,3,0,0,0,3,21.428571428571427,"[{'label': 'NEGATIVE', 'score': 0.6487839818000793}]"
CAPÍTULO XXII,"Queria o marítimo dizer-lhe palavras consoladoras, mas pensava para si mesmo:",13,13,0,0,2,1,1,3,7,53.84615384615385,"[{'label': 'NEGATIVE', 'score': 0.49428489804267883}]"
CAPÍTULO XXII,"— O que se há de dizer-se a um homem que sofre assim? — E parava junto dele algumas vezes, como para desviar-lhe o espírito daquele miradouro.",30,28,1,0,4,0,3,5,12,40.0,"[{'label': 'NEGATIVE', 'score': 0.6581571102142334}]"
CAPÍTULO XXII,"— Eu não me suicido! — exclamou abruptamente Simão Botelho. — Se a sua generosidade, senhor capitão, se interessa em que eu viva, pode dormir descansado a sua noite, que eu não me suicido.",41,28,0,1,4,1,3,7,15,36.58536585365854,"[{'label': 'NEUTRAL', 'score': 0.6222957968711853}]"
CAPÍTULO XXII,— Mas mereço-lhe eu a condescendência de descer comigo à câmara?,12,12,1,0,2,0,1,2,5,41.66666666666667,"[{'label': 'NEGATIVE', 'score': 0.5089969038963318}]"
CAPÍTULO XXII,"— Irei; mas eu lá sofro mais, senhor.",11,11,0,0,1,0,2,2,5,45.45454545454545,"[{'label': 'NEGATIVE', 'score': 0.5210549235343933}]"
CAPÍTULO XXII,"Não respondeu o comandante, e continuou a passear no convés, apesar das rajadas de vento.",18,17,0,0,4,0,2,3,9,50.0,"[{'label': 'NEGATIVE', 'score': 0.3538345396518707}]"
CAPÍTULO XXII,"Mariana estava agachada entre os pacotes da carga, a pouca distância de Simão.",15,15,0,0,3,1,0,0,4,26.666666666666668,"[{'label': 'NEGATIVE', 'score': 0.46144789457321167}]"
CAPÍTULO XXII,"O comandante viu-a falou-lhe, e retirou-se.",8,8,0,0,1,0,0,3,4,50.0,"[{'label': 'NEUTRAL', 'score': 0.38123616576194763}]"
CAPÍTULO XXII,"Às três horas da manhã, Simão Botelho segurou a testa entre as mãos, que se lhe abria abrasada pela febre.",23,22,0,0,5,0,0,3,8,34.78260869565217,"[{'label': 'NEGATIVE', 'score': 0.5737879872322083}]"
